name,team,total_points,position,goals_scored,assists,clean_sheets,yellow_cards,red_cards,goals_conceded,own_goals,penalties_missed,penalties_saved,saves,bonus_points,value_first_gw,count_gws_min_minutes,minutes_played,min_gw,team_strength,team_strength_overall_home,team_strength_overall_away,team_strength_attack_home,team_strength_attack_away,team_strength_defence_home,team_strength_defence_away,season,promoted_from_championship,season_start,name_season
Remi Matthews,Crystal Palace,0,GK,0,0,0,0,0,0,0,0,0,0,0,40,,0,1,3.0,1085.0,1100.0,1110.0,1110.0,1060.0,1090.0,2022-23,0,2022,Remi Matthews (2022-23)
Ellery Balcombe,Brentford,0,GK,0,0,0,0,0,0,0,0,0,0,0,40,,0,1,3.0,1115.0,1180.0,1100.0,1160.0,1130.0,1200.0,2022-23,0,2022,Ellery Balcombe (2022-23)
Reuell Walters,Arsenal,0,DEF,0,0,0,0,0,0,0,0,0,0,0,40,,0,28,4.0,1245.0,1285.0,1250.0,1250.0,1240.0,1320.0,2022-23,0,2022,Reuell Walters (2022-23)
Rhys Bennett,Man Utd,0,DEF,0,0,0,0,0,0,0,0,0,0,0,40,,0,17,3.0,1155.0,1220.0,1140.0,1220.0,1165.0,1220.0,2022-23,0,2022,Rhys Bennett (2022-23)
Rhys Williams,Liverpool,0,DEF,0,0,0,0,0,0,0,0,0,0,0,40,,0,1,4.0,1220.0,1275.0,1180.0,1250.0,1260.0,1300.0,2022-23,0,2022,Rhys Williams (2022-23)
Eldin Jakupovic,Everton,0,GK,0,0,0,0,0,0,0,0,0,0,0,40,,0,8,3.0,1055.0,1095.0,1070.0,1100.0,1040.0,1090.0,2022-23,0,2022,Eldin Jakupovic (2022-23)
Ed Turns,Brighton,0,DEF,0,0,0,0,0,0,0,0,0,0,0,40,,0,10,3.0,1170.0,1175.0,1140.0,1150.0,1200.0,1200.0,2022-23,0,2022,Ed Turns (2022-23)
Richie Laryea,Nott'm Forest,0,DEF,0,0,0,0,0,0,0,0,0,0,0,45,,0,1,3.0,1050.0,1100.0,1065.0,1100.0,1030.0,1105.0,2022-23,1,2022,Richie Laryea (2022-23)
Dwight Gayle,Newcastle,0,FWD,0,0,0,0,0,0,0,0,0,0,0,45,,0,1,4.0,1210.0,1260.0,1250.0,1300.0,1165.0,1220.0,2022-23,0,2022,Dwight Gayle (2022-23)
Dominic Thompson,Brentford,0,DEF,0,0,0,0,0,0,0,0,0,0,0,40,,0,1,3.0,1115.0,1180.0,1100.0,1160.0,1130.0,1200.0,2022-23,0,2022,Dominic Thompson (2022-23)
Omar Richards,Nott'm Forest,0,DEF,0,0,0,0,0,0,0,0,0,0,0,45,,0,1,3.0,1050.0,1100.0,1065.0,1100.0,1030.0,1105.0,2022-23,1,2022,Omar Richards (2022-23)
Hamza Choudhury,Leicester,0,MID,0,0,0,0,0,0,0,0,0,0,0,45,,0,1,3.0,1130.0,1115.0,1065.0,1110.0,1200.0,1120.0,2022-23,0,2022,Hamza Choudhury (2022-23)
Oliwier Zych,Aston Villa,0,GK,0,0,0,0,0,0,0,0,0,0,0,40,,0,23,3.0,1070.0,1100.0,1070.0,1075.0,1070.0,1130.0,2022-23,0,2022,Oliwier Zych (2022-23)
Nathan Tella,Southampton,0,MID,0,0,0,0,0,0,0,0,0,0,0,50,,0,1,2.0,1065.0,1070.0,1070.0,1070.0,1060.0,1080.0,2022-23,0,2022,Nathan Tella (2022-23)
Michael Olakigbe,Brentford,0,MID,0,0,0,0,0,0,0,0,0,0,0,45,,0,29,3.0,1115.0,1180.0,1100.0,1160.0,1130.0,1200.0,2022-23,0,2022,Michael Olakigbe (2022-23)
James Hill,Bournemouth,0,DEF,0,0,0,0,0,0,0,0,0,0,0,45,,0,1,2.0,1035.0,1095.0,1020.0,1110.0,1050.0,1080.0,2022-23,1,2022,James Hill (2022-23)
James Furlong,Brighton,0,DEF,0,0,0,0,0,0,0,0,0,0,0,40,,0,14,3.0,1170.0,1175.0,1140.0,1150.0,1200.0,1200.0,2022-23,0,2022,James Furlong (2022-23)
Mohamed Dräger,Nott'm Forest,0,DEF,0,0,0,0,0,0,0,0,0,0,0,40,,0,1,3.0,1050.0,1100.0,1065.0,1100.0,1030.0,1105.0,2022-23,1,2022,Mohamed Dräger (2022-23)
Jakub Moder,Brighton,0,MID,0,0,0,0,0,0,0,0,0,0,0,45,,0,1,3.0,1170.0,1175.0,1140.0,1150.0,1200.0,1200.0,2022-23,0,2022,Jakub Moder (2022-23)
Jaden Philogene-Bidace,Aston Villa,0,MID,0,0,0,0,0,0,0,0,0,0,0,45,,0,1,3.0,1070.0,1100.0,1070.0,1075.0,1070.0,1130.0,2022-23,0,2022,Jaden Philogene-Bidace (2022-23)
Jackson Smith,Wolves,0,GK,0,0,0,0,0,0,0,0,0,0,0,40,,0,1,3.0,1080.0,1090.0,1100.0,1100.0,1060.0,1080.0,2022-23,0,2022,Jackson Smith (2022-23)
Jack Wells-Morrison,Crystal Palace,0,MID,0,0,0,0,0,0,0,0,0,0,0,45,,0,14,3.0,1085.0,1100.0,1110.0,1110.0,1060.0,1090.0,2022-23,0,2022,Jack Wells-Morrison (2022-23)
Nathan Bishop,Man Utd,0,GK,0,0,0,0,0,0,0,0,0,0,0,40,,0,14,3.0,1155.0,1220.0,1140.0,1220.0,1165.0,1220.0,2022-23,0,2022,Nathan Bishop (2022-23)
Nathan Butler-Oyedeji,Arsenal,0,FWD,0,0,0,0,0,0,0,0,0,0,0,45,,0,19,4.0,1245.0,1285.0,1250.0,1250.0,1240.0,1320.0,2022-23,0,2022,Nathan Butler-Oyedeji (2022-23)
Jack Butland,Man Utd,0,GK,0,0,0,0,0,0,0,0,0,0,0,45,,0,1,3.0,1155.0,1220.0,1140.0,1220.0,1165.0,1220.0,2022-23,0,2022,Jack Butland (2022-23)
Nathan Ferguson,Crystal Palace,0,DEF,0,0,0,0,0,0,0,0,0,0,0,40,,0,1,3.0,1085.0,1100.0,1110.0,1110.0,1060.0,1090.0,2022-23,0,2022,Nathan Ferguson (2022-23)
Nathan Fraser,Wolves,0,FWD,0,0,0,0,0,0,0,0,0,0,0,45,,0,15,3.0,1080.0,1090.0,1100.0,1100.0,1060.0,1080.0,2022-23,0,2022,Nathan Fraser (2022-23)
Ivan Neves Abreu Cavaleiro,Fulham,0,MID,0,0,0,0,0,0,0,0,0,0,0,50,,0,1,3.0,1095.0,1100.0,1070.0,1065.0,1120.0,1140.0,2022-23,1,2022,Ivan Neves Abreu Cavaleiro (2022-23)
Ishé Samuels-Smith,Everton,0,DEF,0,0,0,0,0,0,0,0,0,0,0,40,,0,31,3.0,1055.0,1095.0,1070.0,1100.0,1040.0,1090.0,2022-23,0,2022,Ishé Samuels-Smith (2022-23)
Harrison Ashby,Newcastle,0,DEF,0,0,0,0,0,0,0,0,0,0,0,40,,0,1,4.0,1210.0,1260.0,1250.0,1300.0,1165.0,1220.0,2022-23,0,2022,Harrison Ashby (2022-23)
Isaac Price,Everton,0,MID,0,0,0,1,0,0,0,0,0,0,0,45,,32,18,3.0,1055.0,1095.0,1070.0,1100.0,1040.0,1090.0,2022-23,0,2022,Isaac Price (2022-23)
Imari Samuels,Brighton,0,DEF,0,0,0,0,0,0,0,0,0,0,0,40,,0,36,3.0,1170.0,1175.0,1140.0,1150.0,1200.0,1200.0,2022-23,0,2022,Imari Samuels (2022-23)
Haydon Roberts,Brighton,0,DEF,0,0,0,0,0,0,0,0,0,0,0,40,,0,1,3.0,1170.0,1175.0,1140.0,1150.0,1200.0,1200.0,2022-23,0,2022,Haydon Roberts (2022-23)
Nico O'Reilly,Man City,0,MID,0,0,0,0,0,0,0,0,0,0,0,45,,0,37,5.0,1350.0,1360.0,1340.0,1340.0,1360.0,1380.0,2022-23,0,2022,Nico O'Reilly (2022-23)
Nicolas Pépé,Arsenal,0,MID,0,0,0,0,0,0,0,0,0,0,0,55,,0,1,4.0,1245.0,1285.0,1250.0,1250.0,1240.0,1320.0,2022-23,0,2022,Nicolas Pépé (2022-23)
Niels Nkounkou,Everton,0,DEF,0,0,0,0,0,0,0,0,0,0,0,40,,0,1,3.0,1055.0,1095.0,1070.0,1100.0,1040.0,1090.0,2022-23,0,2022,Niels Nkounkou (2022-23)
Nikola Vlasic,West Ham,0,MID,0,0,0,0,0,0,0,0,0,0,0,50,,0,1,3.0,1100.0,1130.0,1145.0,1150.0,1060.0,1110.0,2022-23,0,2022,Nikola Vlasic (2022-23)
Harvey Vale,Chelsea,0,MID,0,0,0,0,0,0,0,0,0,0,0,45,,0,5,3.0,1165.0,1220.0,1190.0,1220.0,1140.0,1220.0,2022-23,0,2022,Harvey Vale (2022-23)
Harvey Griffiths,Wolves,0,MID,0,0,0,0,0,0,0,0,0,0,0,45,,0,15,3.0,1080.0,1090.0,1100.0,1100.0,1060.0,1080.0,2022-23,0,2022,Harvey Griffiths (2022-23)
Nuno Varela Tavares,Arsenal,0,DEF,0,0,0,0,0,0,0,0,0,0,0,45,,0,1,4.0,1245.0,1285.0,1250.0,1250.0,1240.0,1320.0,2022-23,0,2022,Nuno Varela Tavares (2022-23)
Harvey Davies,Liverpool,0,GK,0,0,0,0,0,0,0,0,0,0,0,40,,0,3,4.0,1220.0,1275.0,1180.0,1250.0,1260.0,1300.0,2022-23,0,2022,Harvey Davies (2022-23)
Harry Winks,Spurs,0,MID,0,0,0,0,0,0,0,0,0,0,0,45,,0,1,3.0,1155.0,1220.0,1140.0,1210.0,1170.0,1230.0,2022-23,0,2022,Harry Winks (2022-23)
Harry Arter,Nott'm Forest,0,MID,0,0,0,0,0,0,0,0,0,0,0,45,,0,1,3.0,1050.0,1100.0,1065.0,1100.0,1030.0,1105.0,2022-23,1,2022,Harry Arter (2022-23)
Oliver Hammond,Nott'm Forest,0,MID,0,0,0,0,0,0,0,0,0,0,0,45,,0,1,3.0,1050.0,1100.0,1065.0,1100.0,1030.0,1105.0,2022-23,1,2022,Oliver Hammond (2022-23)
Kaden Rodney,Crystal Palace,0,MID,0,0,0,0,0,0,0,0,0,0,0,45,,0,4,3.0,1085.0,1100.0,1110.0,1110.0,1060.0,1090.0,2022-23,0,2022,Kaden Rodney (2022-23)
Cole Palmer,Chelsea,244,MID,22,13,7,7,0,46,0,0,0,0,32,50,27.0,2617,1,3.0,1125.0,1190.0,1080.0,1150.0,1170.0,1230.0,2023-24,0,2023,Cole Palmer (2023-24)
Phil Foden,Man City,230,MID,19,8,14,2,0,27,0,0,0,0,31,75,30.0,2860,1,5.0,1355.0,1365.0,1350.0,1360.0,1360.0,1370.0,2023-24,0,2023,Phil Foden (2023-24)
Ollie Watkins,Aston Villa,228,FWD,19,18,7,4,0,56,0,0,0,0,29,80,36.0,3222,1,4.0,1160.0,1285.0,1140.0,1220.0,1180.0,1350.0,2023-24,0,2023,Ollie Watkins (2023-24)
Bukayo Saka,Arsenal,226,MID,16,12,16,4,0,27,0,0,0,0,29,85,33.0,2922,1,5.0,1350.0,1365.0,1370.0,1370.0,1330.0,1360.0,2023-24,0,2023,Bukayo Saka (2023-24)
Erling Haaland,Man City,217,FWD,27,8,11,1,0,25,0,1,0,0,29,140,26.0,2553,1,5.0,1355.0,1365.0,1350.0,1360.0,1360.0,1370.0,2023-24,0,2023,Erling Haaland (2023-24)
Son Heung-min,Spurs,213,MID,17,10,8,1,0,51,1,0,0,0,25,90,31.0,2934,1,4.0,1170.0,1230.0,1110.0,1150.0,1230.0,1310.0,2023-24,0,2023,Son Heung-min (2023-24)
Mohamed Salah,Liverpool,211,MID,18,12,8,2,0,30,0,2,0,0,24,125,27.0,2531,1,4.0,1240.0,1370.0,1210.0,1350.0,1270.0,1390.0,2023-24,0,2023,Mohamed Salah (2023-24)
Martin Ødegaard,Arsenal,186,MID,8,11,19,2,0,23,0,0,0,0,26,85,34.0,3098,1,5.0,1350.0,1365.0,1370.0,1370.0,1330.0,1360.0,2023-24,0,2023,Martin Ødegaard (2023-24)
Anthony Gordon,Newcastle,183,MID,11,16,12,10,1,48,0,0,0,0,14,55,31.0,2896,1,3.0,1105.0,1280.0,1050.0,1210.0,1160.0,1355.0,2023-24,0,2023,Anthony Gordon (2023-24)
Benjamin White,Arsenal,182,DEF,4,5,18,8,0,26,0,0,0,0,14,55,34.0,2987,1,5.0,1350.0,1365.0,1370.0,1370.0,1330.0,1360.0,2023-24,0,2023,Benjamin White (2023-24)
Jarrod Bowen,West Ham,182,MID,16,6,5,2,0,63,0,0,0,0,14,70,33.0,3020,1,3.0,1100.0,1145.0,1055.0,1140.0,1150.0,1150.0,2023-24,0,2023,Jarrod Bowen (2023-24)
Kai Havertz,Arsenal,180,MID,13,10,16,11,0,22,0,0,0,0,15,75,27.0,2627,1,5.0,1350.0,1365.0,1370.0,1370.0,1330.0,1360.0,2023-24,0,2023,Kai Havertz (2023-24)
Dominic Solanke,Bournemouth,175,FWD,19,3,10,3,0,61,0,1,0,0,20,65,35.0,3325,1,3.0,1100.0,1100.0,1055.0,1130.0,1145.0,1075.0,2023-24,0,2023,Dominic Solanke (2023-24)
Alexander Isak,Newcastle,172,FWD,21,4,7,1,0,41,0,1,0,0,23,75,25.0,2253,1,3.0,1105.0,1280.0,1050.0,1210.0,1160.0,1355.0,2023-24,0,2023,Alexander Isak (2023-24)
Bruno Borges Fernandes,Man Utd,166,MID,10,9,7,9,0,52,0,1,0,0,24,85,34.0,3118,1,3.0,1125.0,1220.0,1130.0,1210.0,1120.0,1230.0,2023-24,0,2023,Bruno Borges Fernandes (2023-24)
Declan Rice,Arsenal,165,MID,7,9,17,5,0,28,0,0,0,0,17,55,35.0,3225,1,5.0,1350.0,1365.0,1370.0,1370.0,1330.0,1360.0,2023-24,0,2023,Declan Rice (2023-24)
Jean-Philippe Mateta,Crystal Palace,165,FWD,16,7,8,3,0,44,0,0,0,0,22,50,24.0,2274,1,3.0,1070.0,1100.0,1080.0,1120.0,1060.0,1085.0,2023-24,0,2023,Jean-Philippe Mateta (2023-24)
William Saliba,Arsenal,164,DEF,2,1,18,4,0,29,0,0,0,0,13,50,37.0,3420,1,5.0,1350.0,1365.0,1370.0,1370.0,1330.0,1360.0,2023-24,0,2023,William Saliba (2023-24)
Rodrigo Hernandez,Man City,159,MID,8,10,14,8,1,26,0,0,0,0,19,55,31.0,2931,1,5.0,1355.0,1365.0,1350.0,1360.0,1360.0,1370.0,2023-24,0,2023,Rodrigo Hernandez (2023-24)
Julián Álvarez,Man City,158,FWD,11,11,12,2,0,24,0,0,0,0,17,65,29.0,2644,1,5.0,1355.0,1365.0,1350.0,1360.0,1360.0,1370.0,2023-24,0,2023,Julián Álvarez (2023-24)
Bruno Guimarães Rodriguez Moura,Newcastle,153,MID,7,9,10,8,0,60,0,0,0,0,15,60,36.0,3264,1,3.0,1105.0,1280.0,1050.0,1210.0,1160.0,1355.0,2023-24,0,2023,Bruno Guimarães Rodriguez Moura (2023-24)
Jordan Pickford,Everton,153,GK,0,0,13,5,0,51,1,0,0,121,22,45,37.0,3420,1,3.0,1095.0,1100.0,1125.0,1125.0,1065.0,1080.0,2023-24,0,2023,Jordan Pickford (2023-24)
Pascal Groß,Brighton,153,MID,4,11,7,6,0,50,0,0,0,0,29,65,33.0,3112,1,3.0,1100.0,1210.0,1070.0,1180.0,1135.0,1240.0,2023-24,0,2023,Pascal Groß (2023-24)
Gabriel dos Santos Magalhães,Arsenal,149,DEF,3,1,16,4,0,26,1,0,0,0,8,50,32.0,3042,1,5.0,1350.0,1365.0,1370.0,1370.0,1330.0,1360.0,2023-24,0,2023,Gabriel dos Santos Magalhães (2023-24)
Douglas Luiz Soares de Paulo,Aston Villa,148,MID,9,5,6,12,0,57,0,0,0,0,25,55,34.0,2994,1,4.0,1160.0,1285.0,1140.0,1220.0,1180.0,1350.0,2023-24,0,2023,Douglas Luiz Soares de Paulo (2023-24)
Leon Bailey,Aston Villa,148,MID,10,11,5,5,0,32,0,0,0,0,11,55,19.0,2063,1,4.0,1160.0,1285.0,1140.0,1220.0,1180.0,1350.0,2023-24,0,2023,Leon Bailey (2023-24)
James Ward-Prowse,West Ham,146,MID,7,7,5,4,0,65,0,0,0,0,19,60,33.0,3000,2,3.0,1100.0,1145.0,1055.0,1140.0,1150.0,1150.0,2023-24,0,2023,James Ward-Prowse (2023-24)
Carlton Morris,Luton,146,FWD,11,6,3,4,0,72,0,0,0,0,18,55,28.0,2859,1,2.0,1055.0,1090.0,1020.0,1060.0,1090.0,1120.0,2023-24,1,2023,Carlton Morris (2023-24)
Nicolas Jackson,Chelsea,142,FWD,14,6,9,10,0,48,0,0,0,0,12,70,29.0,2801,1,3.0,1125.0,1190.0,1080.0,1150.0,1170.0,1230.0,2023-24,0,2023,Nicolas Jackson (2023-24)
Moussa Diaby,Aston Villa,142,MID,6,11,8,1,0,40,0,0,0,0,10,65,23.0,2168,1,4.0,1160.0,1285.0,1140.0,1220.0,1180.0,1350.0,2023-24,0,2023,Moussa Diaby (2023-24)
Morgan Gibbs-White,Nott'm Forest,142,MID,5,12,5,9,0,59,0,0,0,0,13,60,35.0,3156,1,3.0,1065.0,1100.0,1050.0,1125.0,1080.0,1080.0,2023-24,0,2023,Morgan Gibbs-White (2023-24)
Luis Díaz,Liverpool,142,MID,8,7,7,3,0,33,0,0,0,0,9,75,29.0,2625,1,4.0,1240.0,1370.0,1210.0,1350.0,1270.0,1390.0,2023-24,0,2023,Luis Díaz (2023-24)
Bernardo Veiga de Carvalho e Silva,Man City,141,MID,6,9,10,8,0,26,0,0,0,0,20,65,28.0,2576,1,5.0,1355.0,1365.0,1350.0,1360.0,1360.0,1370.0,2023-24,0,2023,Bernardo Veiga de Carvalho e Silva (2023-24)
Leandro Trossard,Arsenal,138,MID,12,2,12,2,0,10,0,0,0,0,11,70,16.0,1633,1,5.0,1350.0,1365.0,1370.0,1370.0,1330.0,1360.0,2023-24,0,2023,Leandro Trossard (2023-24)
Mohammed Kudus,West Ham,137,MID,8,9,3,6,0,61,0,0,0,0,13,65,27.0,2485,4,3.0,1100.0,1145.0,1055.0,1140.0,1150.0,1150.0,2023-24,0,2023,Mohammed Kudus (2023-24)
Eberechi Eze,Crystal Palace,136,MID,11,5,8,3,0,28,0,0,0,0,11,65,22.0,2054,1,3.0,1070.0,1100.0,1080.0,1120.0,1060.0,1085.0,2023-24,0,2023,Eberechi Eze (2023-24)
Pedro Porro,Spurs,136,DEF,3,8,7,3,0,54,0,0,0,0,20,50,32.0,3090,1,4.0,1170.0,1230.0,1110.0,1150.0,1230.0,1310.0,2023-24,0,2023,Pedro Porro (2023-24)
Matheus Santos Carneiro Da Cunha,Wolves,135,FWD,12,7,6,9,0,46,0,0,0,0,15,55,27.0,2438,1,3.0,1100.0,1100.0,1085.0,1105.0,1115.0,1100.0,2023-24,0,2023,Matheus Santos Carneiro Da Cunha (2023-24)
David Raya Martin,Arsenal,135,GK,0,0,16,2,0,24,0,0,1,46,6,50,31.0,2880,1,5.0,1350.0,1365.0,1370.0,1370.0,1330.0,1360.0,2023-24,0,2023,David Raya Martin (2023-24)
Bernd Leno,Fulham,133,GK,0,0,10,3,0,61,1,0,0,134,15,45,38.0,3420,1,3.0,1055.0,1175.0,1050.0,1180.0,1060.0,1170.0,2023-24,0,2023,Bernd Leno (2023-24)
André Onana,Man Utd,133,GK,0,0,9,5,0,58,0,0,0,149,10,50,37.0,3420,1,3.0,1125.0,1220.0,1130.0,1210.0,1120.0,1230.0,2023-24,0,2023,André Onana (2023-24)
Darwin Núñez Ribeiro,Liverpool,132,FWD,11,11,6,9,0,25,0,1,0,0,9,75,21.0,2033,1,4.0,1240.0,1370.0,1210.0,1350.0,1270.0,1390.0,2023-24,0,2023,Darwin Núñez Ribeiro (2023-24)
Brennan Johnson,Spurs,131,MID,5,12,5,3,0,42,0,0,0,0,9,60,23.0,2317,1,4.0,1170.0,1230.0,1110.0,1150.0,1230.0,1310.0,2023-24,0,2023,Brennan Johnson (2023-24)
Alejandro Garnacho,Man Utd,131,MID,7,7,8,4,0,39,0,0,0,0,7,50,27.0,2564,1,3.0,1125.0,1220.0,1130.0,1210.0,1120.0,1230.0,2023-24,0,2023,Alejandro Garnacho (2023-24)
Chris Wood,Nott'm Forest,131,FWD,14,1,2,0,0,34,0,0,0,0,22,50,19.0,1801,1,3.0,1065.0,1100.0,1050.0,1125.0,1080.0,1080.0,2023-24,0,2023,Chris Wood (2023-24)
Yoane Wissa,Brentford,131,FWD,12,4,11,7,0,40,0,0,0,0,15,60,29.0,2488,1,3.0,1100.0,1100.0,1110.0,1055.0,1090.0,1150.0,2023-24,0,2023,Yoane Wissa (2023-24)
Dejan Kulusevski,Spurs,130,MID,8,3,8,7,0,46,0,0,0,0,14,70,27.0,2759,1,4.0,1170.0,1230.0,1110.0,1150.0,1230.0,1310.0,2023-24,0,2023,Dejan Kulusevski (2023-24)
Conor Gallagher,Chelsea,129,MID,5,8,8,7,1,56,0,0,0,0,10,55,33.0,3129,1,3.0,1125.0,1190.0,1080.0,1150.0,1170.0,1230.0,2023-24,0,2023,Conor Gallagher (2023-24)
Bryan Mbeumo,Brentford,127,MID,9,7,5,2,0,31,0,0,0,0,12,65,21.0,1957,1,3.0,1100.0,1100.0,1110.0,1055.0,1090.0,1150.0,2023-24,0,2023,Bryan Mbeumo (2023-24)
Andreas Hoelgebaum Pereira,Fulham,127,MID,3,9,14,6,0,40,0,0,0,0,7,55,32.0,2611,1,3.0,1055.0,1175.0,1050.0,1180.0,1060.0,1170.0,2023-24,0,2023,Andreas Hoelgebaum Pereira (2023-24)
Hwang Hee-chan,Wolves,125,MID,12,3,3,6,0,37,0,0,0,0,10,55,20.0,2116,1,3.0,1100.0,1100.0,1085.0,1105.0,1115.0,1100.0,2023-24,0,2023,Hwang Hee-chan (2023-24)
Michael Olise,Crystal Palace,125,MID,10,6,3,0,0,19,0,0,0,0,21,60,14.0,1272,1,3.0,1070.0,1100.0,1080.0,1120.0,1060.0,1085.0,2023-24,0,2023,Michael Olise (2023-24)
Jarrad Branthwaite,Everton,124,DEF,3,1,12,8,0,44,0,0,0,0,10,40,33.0,3116,1,3.0,1095.0,1100.0,1125.0,1125.0,1065.0,1080.0,2023-24,0,2023,Jarrad Branthwaite (2023-24)
Dwight McNeil,Everton,124,MID,3,8,12,2,0,39,0,0,0,0,8,55,31.0,2891,1,3.0,1095.0,1100.0,1125.0,1125.0,1065.0,1080.0,2023-24,0,2023,Dwight McNeil (2023-24)
Raheem Sterling,Chelsea,123,MID,8,8,5,7,0,38,0,0,0,0,8,70,22.0,1972,1,3.0,1125.0,1190.0,1080.0,1150.0,1170.0,1230.0,2023-24,0,2023,Raheem Sterling (2023-24)
Fabian Schär,Newcastle,123,DEF,4,3,9,5,0,58,0,0,0,0,12,50,33.0,3055,1,3.0,1105.0,1280.0,1050.0,1210.0,1160.0,1355.0,2023-24,0,2023,Fabian Schär (2023-24)
Joško Gvardiol,Man City,123,DEF,4,2,9,3,0,23,0,0,0,0,12,50,24.0,2327,1,5.0,1355.0,1365.0,1350.0,1360.0,1360.0,1370.0,2023-24,0,2023,Joško Gvardiol (2023-24)
Kyle Walker,Man City,123,DEF,0,5,10,2,0,29,0,0,0,0,13,50,29.0,2766,1,5.0,1355.0,1365.0,1350.0,1360.0,1360.0,1370.0,2023-24,0,2023,Kyle Walker (2023-24)
Richarlison de Andrade,Spurs,122,MID,11,4,7,3,0,18,0,0,0,0,7,70,16.0,1481,1,4.0,1170.0,1230.0,1110.0,1150.0,1230.0,1310.0,2023-24,0,2023,Richarlison de Andrade (2023-24)
Trent Alexander-Arnold,Liverpool,122,DEF,3,5,8,6,0,28,0,0,0,0,19,80,22.0,2153,1,4.0,1240.0,1370.0,1210.0,1350.0,1270.0,1390.0,2023-24,0,2023,Trent Alexander-Arnold (2023-24)
Joachim Andersen,Crystal Palace,121,DEF,2,3,10,7,0,58,0,0,0,0,12,45,37.0,3416,1,3.0,1070.0,1100.0,1080.0,1120.0,1060.0,1085.0,2023-24,0,2023,Joachim Andersen (2023-24)
Tyrick Mitchell,Crystal Palace,119,DEF,2,3,10,6,0,55,0,0,0,0,10,45,35.0,3204,1,3.0,1070.0,1100.0,1080.0,1120.0,1060.0,1085.0,2023-24,0,2023,Tyrick Mitchell (2023-24)
Mark Flekken,Brentford,119,GK,0,1,7,3,0,63,0,0,0,115,12,45,35.0,3285,1,3.0,1100.0,1100.0,1110.0,1055.0,1090.0,1150.0,2023-24,0,2023,Mark Flekken (2023-24)
Anthony Elanga,Nott'm Forest,119,MID,5,9,2,1,0,47,0,0,0,0,5,50,24.0,2424,1,3.0,1065.0,1100.0,1050.0,1125.0,1080.0,1080.0,2023-24,0,2023,Anthony Elanga (2023-24)
John McGinn,Aston Villa,119,MID,6,5,7,9,1,54,0,0,0,0,9,55,35.0,3000,1,4.0,1160.0,1285.0,1140.0,1220.0,1180.0,1350.0,2023-24,0,2023,John McGinn (2023-24)
Gabriel Martinelli Silva,Arsenal,118,MID,6,5,10,1,0,23,0,0,0,0,6,80,23.0,2010,1,5.0,1350.0,1365.0,1370.0,1370.0,1330.0,1360.0,2023-24,0,2023,Gabriel Martinelli Silva (2023-24)
James Maddison,Spurs,117,MID,4,11,7,5,0,31,0,0,0,0,9,75,24.0,2137,1,4.0,1170.0,1230.0,1110.0,1150.0,1230.0,1310.0,2023-24,0,2023,James Maddison (2023-24)
Virgil van Dijk,Liverpool,117,DEF,2,2,9,3,1,40,0,0,0,0,8,60,33.0,3177,1,4.0,1240.0,1370.0,1210.0,1350.0,1270.0,1390.0,2023-24,0,2023,Virgil van Dijk (2023-24)
James Tarkowski,Everton,117,DEF,1,1,13,11,0,51,0,0,0,0,10,45,37.0,3420,1,3.0,1095.0,1100.0,1125.0,1125.0,1065.0,1080.0,2023-24,0,2023,James Tarkowski (2023-24)
Alphonse Areola,West Ham,116,GK,0,0,4,1,0,53,1,0,2,138,11,40,29.0,2700,1,3.0,1100.0,1145.0,1055.0,1140.0,1150.0,1150.0,2023-24,0,2023,Alphonse Areola (2023-24)
Tomáš Souček,West Ham,116,MID,7,2,5,7,0,64,0,0,0,0,9,50,31.0,2867,1,3.0,1100.0,1145.0,1055.0,1140.0,1150.0,1150.0,2023-24,0,2023,Tomáš Souček (2023-24)
Abdoulaye Doucouré,Everton,116,MID,7,3,12,7,0,36,0,0,0,0,7,55,26.0,2632,1,3.0,1095.0,1100.0,1125.0,1125.0,1065.0,1080.0,2023-24,0,2023,Abdoulaye Doucouré (2023-24)
Emiliano Martínez Romero,Aston Villa,115,GK,0,0,8,4,0,48,2,0,0,95,19,50,33.0,3015,1,4.0,1160.0,1285.0,1140.0,1220.0,1180.0,1350.0,2023-24,0,2023,Emiliano Martínez Romero (2023-24)
Manuel Akanji,Man City,112,DEF,2,0,11,2,1,23,0,0,0,0,8,50,25.0,2512,1,5.0,1355.0,1365.0,1350.0,1360.0,1360.0,1370.0,2023-24,0,2023,Manuel Akanji (2023-24)
Ederson Santana de Moraes,Man City,112,GK,0,0,11,5,0,27,0,0,0,57,5,55,28.0,2785,1,5.0,1355.0,1365.0,1350.0,1360.0,1360.0,1370.0,2023-24,0,2023,Ederson Santana de Moraes (2023-24)
Rasmus Højlund,Man Utd,112,FWD,10,2,6,2,0,35,0,0,0,0,14,70,24.0,2156,1,3.0,1125.0,1220.0,1130.0,1210.0,1120.0,1230.0,2023-24,0,2023,Rasmus Højlund (2023-24)
Guglielmo Vicario,Spurs,112,GK,0,0,7,2,0,61,0,0,0,110,9,50,36.0,3420,1,4.0,1170.0,1230.0,1110.0,1150.0,1230.0,1310.0,2023-24,0,2023,Guglielmo Vicario (2023-24)
Kieran Trippier,Newcastle,111,DEF,1,10,6,5,0,43,0,0,0,0,20,65,25.0,2235,1,3.0,1105.0,1280.0,1050.0,1210.0,1160.0,1355.0,2023-24,0,2023,Kieran Trippier (2023-24)
